device_id,manufacturer,model,ml_risk_level,priority_score,vulnerability_count,max_cvss_score,remediation_time_hours,skill_level_required,downtime_minutes,has_ai_recommendations,nist_controls,cis_controls,manufacturer_support
CCTV-01093,Uniview,IPC6252SR-X5UG,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-01094,Hikvision,DS-7608NI-I2,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01095,Axis,M3116-LVE,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.axis.com/support/cybersecurity
CCTV-01096,Hanwha,QND-7082R,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.hanwhavision.com/support/
CCTV-01097,Uniview,IPC2124SR3-PF40,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.uniview.com/Support/
CCTV-01098,Dahua,IPC-HFW5831E,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01099,Dahua,NVR4104HS,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01100,Uniview,IPC672LR-AX4DUPK,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.uniview.com/Support/
CCTV-01101,Hanwha,XRN-2011,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-01102,Axis,M3045-V,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-01103,Vivotek,MD8563-EH,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.vivotek.com/support/
CCTV-01104,Hikvision,DS-2CD1023G,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hikvision.com/en/support/cybersecurity/
CCTV-01105,Uniview,IPC672LR-AX4DUPK,Critical,94.4,4,9.8,1.7400000000000002,Advanced,55,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 18.9, CSC 7.1, CSC 16.7, CSC 3.10",https://www.uniview.com/Support/
CCTV-01106,Dahua,DHI-NVR4216-16P,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01107,Axis,M3116-LVE,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-01108,CP Plus,CP-DGC-D13L2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-01109,Hikvision,DS-2CD2T85G1,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01110,Dahua,IPC-HDBW2831R,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01111,Axis,P3265-LVE,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-01112,Hanwha,QND-7082R,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.hanwhavision.com/support/
CCTV-01113,Uniview,IPC2124SR3-PF40,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-01114,Hikvision,DS-2CD2T85G1,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01115,Uniview,IPC2328SBR3-DPZ,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.uniview.com/Support/
CCTV-01116,Dahua,SD22204UE-GN,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01117,CP Plus,CP-VAC-D20L2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-01119,Vivotek,ND9541P,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.vivotek.com/support/
CCTV-01120,Hanwha,QNO-8080R,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-01121,Hanwha,XNP-6320H,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-01122,Hikvision,DS-2CD1023G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01123,Vivotek,FD9389-EHTV,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-01124,CP Plus,CP-VAC-D20L2,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-01125,CP Plus,CP-USC-TA13L2,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-01126,Dahua,DHI-NVR4216-16P,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01127,Hanwha,PNM-9084RQZ,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-01128,Hanwha,XRN-2011,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-01129,Axis,M3045-V,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-01130,Hikvision,DS-2DE4A425IW,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01131,Uniview,IPC2328SBR3-DPZ,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.uniview.com/Support/
CCTV-01132,Dahua,IPC-HDW1431S,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01133,Dahua,DHI-XVR1B04,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01134,Axis,Q1615-E,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-01136,Hanwha,PNM-9084RQZ,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-01137,Uniview,IPC672LR-AF60-B,Critical,89.4,3,9.8,1.25,Advanced,45,False,"PR.PT-1, PR.AC-1, PR.AC-7, PR.MA-1, PR.IP-1","CSC 4.1, CSC 14.6, CSC 7.1, CSC 18.5, CSC 18.3",https://www.uniview.com/Support/
CCTV-01138,Uniview,IPC6252SR-X5UG,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.uniview.com/Support/
CCTV-01139,Hikvision,DS-2CD2385G1,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01140,Vivotek,FD9389-EHTV,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-01141,Axis,M3067-P,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-01142,Vivotek,IB9389-EHT,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-01143,Vivotek,MD8563-EH,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.vivotek.com/support/
CCTV-01144,Vivotek,IB9389-EHT,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.vivotek.com/support/
CCTV-01145,Dahua,NVR5208-8P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01146,Uniview,NVR304-32E-B,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.uniview.com/Support/
CCTV-01147,Vivotek,IP8160-W,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-01148,Hanwha,PNF-9010R,Critical,81.4,2,8.8,1.0,Advanced,35,False,"PR.PT-1, DE.CM-4, PR.DS-6, PR.AC-3","CSC 14.6, CSC 18.5, CSC 16.7, CSC 18.9",https://www.hanwhavision.com/support/
CCTV-01149,Hikvision,DS-2DE4A425IW,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01150,Hikvision,DS-2CD2385G1,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01151,Vivotek,FD9389-EHTV,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-01152,Hanwha,XRN-2011,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-01153,Axis,P3265-LVE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-01154,Hikvision,DS-2CD1623G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01155,Axis,P3265-LVE,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.axis.com/support/cybersecurity
CCTV-01156,Vivotek,IB8382-T,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.vivotek.com/support/
CCTV-01157,Hikvision,DS-2CD1023G,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01158,CP Plus,CP-EAC-T24PL2,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-01159,CP Plus,CP-DGC-D13L2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-01160,Hikvision,DS-2DE4A425IW,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01161,CP Plus,CP-E24A,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-01162,CP Plus,CP-PLUS-16CH-DVR,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-01163,Hikvision,DS-2CD1623G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01164,Hikvision,DS-2CD2043G,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01166,Hikvision,DS-2CD1023G,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01167,Dahua,NVR4104HS,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01168,Dahua,NVR4104HS,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01169,Vivotek,IZ9361-EH,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.vivotek.com/support/
CCTV-01170,Axis,M3045-V,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-01171,Vivotek,MD8563-EH,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.vivotek.com/support/
CCTV-01172,Hikvision,DS-7608NI-I2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01173,Vivotek,MD8563-EH,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-01174,Uniview,NVR304-32E-B,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-01175,CP Plus,CP-DGC-D13L2,Critical,84.4,3,9.8,0.8300000000000001,Intermediate,20,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-01176,Hikvision,DS-2CD1623G,Critical,89.4,4,9.8,1.58,Advanced,50,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 7.1, CSC 18.5, CSC 3.10",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01177,Uniview,IPC322LR3-VSPF40,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-01178,Uniview,IPC2328SBR3-DPZ,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.uniview.com/Support/
CCTV-01179,Vivotek,IB9389-EHT,Critical,94.4,3,9.8,1.08,Advanced,35,False,"PR.PT-1, PR.AC-1, PR.AC-7, DE.CM-4, PR.DS-6","CSC 5.2, CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7",https://www.vivotek.com/support/
CCTV-01180,Axis,M3067-P,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.axis.com/support/cybersecurity
CCTV-01181,Dahua,IPC-HFW2431T,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01182,CP Plus,CP-VAC-D20L2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-01183,Vivotek,ND9541P,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.vivotek.com/support/
CCTV-01184,Axis,P3719-PLE,Critical,72.3,2,9.1,1.08,Advanced,35,False,"PR.DS-1, PR.MA-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 7.1",https://www.axis.com/support/cybersecurity
CCTV-01185,Vivotek,MD8563-EH,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-01186,Dahua,IPC-HDW1431S,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01187,Hanwha,QND-7082R,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-01188,Hikvision,DS-2CD1023G,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01189,Vivotek,CC8370-HV,Critical,89.7,2,9.9,0.75,Advanced,25,False,"PR.AC-7, PR.AC-1, PR.IP-1, PR.AC-4","CSC 4.1, CSC 18.3, CSC 16.10, CSC 5.2",https://www.vivotek.com/support/
CCTV-01190,CP Plus,CP-PLUS-16CH-DVR,Critical,81.4,3,8.8,1.33,Advanced,40,False,"PR.PT-1, PR.DS-1, PR.DS-2, DE.CM-4, PR.DS-6","CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-01191,Hikvision,DS-2CD1023G,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01192,Uniview,IPC2124SR3-PF40,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.uniview.com/Support/
CCTV-01193,Dahua,DHI-XVR1B04,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-01194,Hikvision,DS-2CD1623G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01195,Hanwha,QNO-8080R,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-01196,Hanwha,PNM-9084RQZ,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-01197,Hanwha,XND-6085V,Critical,72.3,2,9.1,1.08,Advanced,35,False,"PR.DS-1, PR.MA-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-01199,Hikvision,DS-2CD2085FWD,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-01200,Axis,M3067-P,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00034,CP Plus,CP-UNC-DA41L3,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00184,Hanwha,QNV-7080R,High,30.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00258,Axis,Q1615-E,High,58.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.axis.com/support/cybersecurity
CCTV-00271,Axis,P1455-LE,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00283,Uniview,NVR304-32E-B,High,58.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.uniview.com/Support/
CCTV-00303,Axis,P3265-LVE,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00313,Axis,F34,High,58.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.axis.com/support/cybersecurity
CCTV-00356,Vivotek,SD9364-EHL,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-00402,Uniview,IPC322LR3-VSPF40,High,58.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.uniview.com/Support/
CCTV-00438,Axis,M3067-P,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00463,Dahua,IPC-HFW2431T,High,69.7,1,9.9,0.67,Advanced,25,False,"PR.IP-1, PR.AC-4","CSC 18.3, CSC 16.10",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00530,CP Plus,CP-UNC-DA41L3,High,69.7,1,9.9,0.67,Advanced,25,False,"PR.IP-1, PR.AC-4","CSC 18.3, CSC 16.10",https://www.cpplus.com.sg/support/
CCTV-00546,CP Plus,CP-UNC-TA21L3,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00643,Uniview,IPC532E-DL-IN,High,58.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.uniview.com/Support/
CCTV-00745,Hanwha,XND-6085V,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00755,CP Plus,CP-UNC-TA21L3,High,49.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00898,Dahua,IPC-HFW2431T,High,69.7,1,9.9,0.67,Advanced,25,False,"PR.IP-1, PR.AC-4","CSC 18.3, CSC 16.10",https://www.dahuasecurity.com/support/cybersecurity
