device_id,device_type,manufacturer,model,firmware_version,firmware_year,firmware_age_years,ip_address,default_credentials,authentication,encryption,rtsp_enabled,rtsp_auth_required,open_ports,open_ports_count,upnp_enabled,internet_facing,behind_firewall,cloud_service,ssl_certificate_valid,password_complexity,failed_login_attempts,vulnerability_count,vulnerabilities,max_cvss_score,avg_cvss_score,exploit_difficulty,total_exploit_steps,risk_score,risk_level,risk_numeric
CCTV-01007,IP Camera,Vivotek,SD9364-EHL,V22.0.26,2022,4,32.253.59.53,0,strong,strong,1,1,"80,443,554,8080",4,0,0,1,1,1,high,25,1,Outdated Firmware,9.8,9.8,7.0,7,76.0,High,2
CCTV-01008,IP Camera,Dahua,IPC-HFW2431T,V19.4.2,2019,7,188.38.109.249,0,basic,weak,0,1,"80,443,37777",3,1,0,1,1,0,low,76,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,113.0,Critical,3
CCTV-01009,IP Camera,Axis,P3265-LVE,V22.5.62,2022,4,174.77.60.90,0,no-auth,strong,1,0,"80,443",2,0,0,1,0,1,high,147,3,Outdated Firmware | Exposed RTSP Stream | SQL Injection,9.8,9.07,5.33,16,126.0,Critical,3
CCTV-01010,IP Camera,CP Plus,CP-UNC-TA21L3,V15.3.10,2015,11,172.186.144.125,0,basic,strong,1,1,"80,443,554,8080,9000",5,0,1,0,1,0,high,79,2,Outdated Firmware | Buffer Overflow,9.8,9.45,9.5,19,142.0,Critical,3
CCTV-01011,IP Camera,Uniview,IPC322LR3-VSPF40,V24.7.74,2024,2,170.174.221.116,0,basic,strong,1,1,"443,554,8000",3,0,0,1,0,1,low,7,0,None,0.0,0.0,0.0,0,6.0,Low,0
CCTV-01012,IP Camera,CP Plus,CP-E24A,V16.5.99,2016,10,31.150.140.29,1,no-auth,none,1,0,"8080,9000",2,1,0,1,1,0,low,6,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,212.0,Critical,3
CCTV-01013,IP Camera,Hanwha,XNV-8082R,V15.6.65,2015,11,35.248.69.138,0,no-auth,none,1,0,"80,443,554,4520",4,0,0,1,0,0,medium,15,3,Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.63,5.33,16,167.0,Critical,3
CCTV-01014,IP Camera,Dahua,IPC-HFW1230S,V18.2.24,2018,8,165.152.16.1,1,basic,weak,0,1,"80,443,37777",3,1,1,1,1,0,low,120,5,Default Credentials | Outdated Firmware | Weak Encryption | Buffer Overflow | Path Traversal,9.8,8.6,7.6,38,196.0,Critical,3
CCTV-01015,IP Camera,CP Plus,CP-UNC-DA41L3,V15.8.34,2015,11,174.67.3.203,1,no-auth,weak,0,1,"80,9000",2,1,0,1,1,0,low,49,4,Default Credentials | Outdated Firmware | Weak Encryption | Path Traversal,9.8,8.48,6.5,26,200.0,Critical,3
CCTV-01016,IP Camera,Axis,P1455-LE,V15.5.62,2015,11,95.64.48.239,0,strong,none,1,1,"80,554",2,0,0,1,1,1,low,84,3,Outdated Firmware | No Encryption | Buffer Overflow,9.8,8.8,8.33,25,142.0,Critical,3
CCTV-01017,IP Camera,Uniview,IPC6252SR-X5UG,V16.8.52,2016,10,16.116.237.143,0,basic,none,1,1,"80,554",2,1,1,1,0,0,low,88,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,147.0,Critical,3
CCTV-01018,IP Camera,Vivotek,FD9389-EHTV,V19.1.28,2019,7,15.142.95.148,0,no-auth,none,1,0,"554,8080",2,1,1,1,1,1,medium,126,3,Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.63,5.33,16,168.0,Critical,3
CCTV-01019,IP Camera,Uniview,IPC2124SR3-PF40,V21.9.55,2021,5,21.42.204.82,0,strong,strong,0,1,"80,443,554,8000",4,0,1,1,1,0,low,69,1,Outdated Firmware,9.8,9.8,7.0,7,94.0,Critical,3
CCTV-01020,IP Camera,Dahua,IPC-HFW5831E,V17.3.53,2017,9,87.235.255.221,1,strong,none,1,1,"443,554,37777",3,1,0,1,1,0,medium,41,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,174.0,Critical,3
CCTV-01021,NVR,Dahua,DHI-XVR1B04,V21.0.68,2021,5,73.203.55.84,1,strong,weak,0,1,"554,8000,37777",3,1,0,1,1,1,none,78,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,142.0,Critical,3
CCTV-01022,IP Camera,Vivotek,FE8182,V16.4.74,2016,10,163.149.183.47,0,basic,none,1,1,"80,443,8080",3,1,0,1,0,1,medium,56,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,132.0,Critical,3
CCTV-01023,IP Camera,Dahua,IPC-HFW2431T,V16.8.17,2016,10,43.13.154.23,1,basic,weak,0,1,"443,8000,37777",3,1,1,1,0,0,low,124,5,Default Credentials | Outdated Firmware | Weak Encryption | Buffer Overflow | Path Traversal,9.8,8.6,7.6,38,202.0,Critical,3
CCTV-01024,IP Camera,Axis,P3265-LVE,V18.2.15,2018,8,21.154.183.2,0,basic,weak,1,1,"80,443",2,1,0,1,0,0,none,55,4,Outdated Firmware | Weak Encryption | Buffer Overflow | Path Traversal,9.8,8.3,8.25,33,146.0,Critical,3
CCTV-01025,IP Camera,Dahua,IPC-HDW1431S,V15.1.85,2015,11,97.192.143.180,1,basic,weak,1,1,"443,554,8000,37777",4,1,1,0,1,1,low,87,4,Default Credentials | Outdated Firmware | Weak Encryption | Path Traversal,9.8,8.48,6.5,26,200.0,Critical,3
CCTV-01026,IP Camera,Axis,M2026-LE,V18.5.45,2018,8,170.239.238.235,0,basic,none,1,1,"80,554",2,1,0,1,0,0,medium,34,3,Outdated Firmware | No Encryption | Buffer Overflow,9.8,8.8,8.33,25,146.0,Critical,3
CCTV-01027,IP Camera,Hanwha,QNV-7080R,V20.4.42,2020,6,137.219.215.183,0,basic,strong,1,1,"80,554",2,1,0,1,0,1,high,26,1,Outdated Firmware,9.8,9.8,7.0,7,90.0,Critical,3
CCTV-01028,IP Camera,Axis,Q1615-E,V15.2.84,2015,11,110.244.226.7,0,no-auth,weak,1,0,"80,554",2,0,1,0,0,0,none,15,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow,9.8,8.5,7.75,31,192.0,Critical,3
CCTV-01029,IP Camera,Axis,P3265-LVE,V19.3.42,2019,7,66.254.42.22,1,basic,none,1,1,"80,443,554",3,0,0,1,1,0,low,131,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,160.0,Critical,3
CCTV-01030,IP Camera,CP Plus,CP-VAC-D20L2,V19.3.2,2019,7,63.64.245.194,1,no-auth,weak,0,1,"80,443,9000",3,0,0,1,1,1,high,128,4,Default Credentials | Outdated Firmware | Weak Encryption | SQL Injection,9.8,8.73,6.75,27,175.0,Critical,3
CCTV-01031,IP Camera,Vivotek,SD9364-EHL,V15.8.25,2015,11,84.94.220.114,0,basic,weak,1,1,"80,443,554",3,1,0,1,1,1,medium,99,3,Outdated Firmware | Weak Encryption | Buffer Overflow,9.8,8.47,9.33,28,135.0,Critical,3
CCTV-01032,IP Camera,Hanwha,XNV-8082R,V22.5.8,2022,4,115.133.225.131,0,basic,none,1,1,"80,443,4520",3,0,0,1,1,1,medium,98,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,106.0,Critical,3
CCTV-01033,NVR,CP Plus,CP-PLUS-16CH-DVR,V17.2.35,2017,9,46.27.215.197,0,no-auth,none,0,1,"554,8080",2,1,0,1,1,0,low,145,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,154.0,Critical,3
CCTV-01034,IP Camera,Dahua,IPC-HFW5831E,V22.7.22,2022,4,60.149.252.119,0,strong,strong,1,1,"80,443,554,8000,37777",5,1,0,1,0,1,high,95,2,Outdated Firmware | Path Traversal,9.8,8.8,6.0,12,99.0,Critical,3
CCTV-01035,IP Camera,Vivotek,IB9389-EHT,V16.5.63,2016,10,46.124.98.114,0,basic,none,1,1,"80,443,554,8080",4,1,1,1,1,0,medium,142,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,147.0,Critical,3
CCTV-01036,IP Camera,Uniview,IPC672LR-AX4DUPK,V20.9.89,2020,6,27.70.77.7,0,basic,weak,1,1,"80,443,554",3,1,0,1,0,0,low,133,3,Outdated Firmware | Weak Encryption | Path Traversal,9.8,8.03,7.0,21,125.0,Critical,3
CCTV-01037,IP Camera,Hanwha,XNP-6320H,V23.8.37,2023,3,148.207.255.186,0,strong,strong,1,1,"80,443,554,4520",4,0,0,1,0,1,none,130,0,None,0.0,0.0,0.0,0,9.0,Low,0
CCTV-01038,IP Camera,Uniview,IPC322LR3-VSPF40,V20.6.1,2020,6,104.47.110.96,0,basic,strong,0,1,"80,443,554",3,0,1,0,1,0,low,37,1,Outdated Firmware,9.8,9.8,7.0,7,112.0,Critical,3
CCTV-01039,IP Camera,Hikvision,DS-2CD2043G,V15.5.37,2015,11,25.139.123.17,1,basic,none,1,1,"80,443",2,1,0,1,0,0,low,9,4,Default Credentials | Outdated Firmware | No Encryption | Path Traversal,9.8,8.72,5.75,23,195.0,Critical,3
CCTV-01040,IP Camera,CP Plus,CP-E24A,V17.8.43,2017,9,107.144.229.29,1,basic,weak,1,1,"554,9000",2,1,1,1,0,1,none,3,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,164.0,Critical,3
CCTV-01041,IP Camera,Axis,P3265-LVE,V18.0.11,2018,8,155.240.197.113,0,no-auth,weak,1,0,"80,443",2,1,0,1,1,1,low,99,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Path Traversal,9.8,8.17,6.0,24,161.0,Critical,3
CCTV-01042,NVR,CP Plus,CP-PLUS-16CH-DVR,V20.8.25,2020,6,104.126.186.244,0,strong,strong,0,1,"80,443,554,8080",4,1,1,1,1,0,low,83,2,Outdated Firmware | Path Traversal,9.8,8.8,6.0,12,120.0,Critical,3
CCTV-01043,NVR,Dahua,NVR4104HS,V18.9.98,2018,8,11.103.3.39,0,basic,weak,1,1,"80,554,8000",3,1,1,0,0,1,low,108,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,136.0,Critical,3
CCTV-01044,IP Camera,Hanwha,QNV-7080R,V17.2.59,2017,9,149.239.97.241,1,no-auth,weak,1,0,"80,443,554,4520",4,1,1,1,0,0,low,132,7,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow | SQL Injection | Path Traversal,9.8,8.63,6.71,47,249.0,Critical,3
CCTV-01045,IP Camera,Hikvision,DS-2CD2T85G1,V23.7.16,2023,3,84.71.163.33,0,basic,strong,0,1,"443,8000,8080",3,0,0,1,0,0,none,29,0,None,0.0,0.0,0.0,0,14.0,Low,0
CCTV-01046,IP Camera,Uniview,IPC672LR-AF60-B,V19.6.25,2019,7,23.178.247.218,1,no-auth,strong,0,1,"80,443",2,0,1,0,0,1,low,125,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,170.0,Critical,3
CCTV-01047,IP Camera,Hanwha,XND-6085V,V25.1.96,2025,1,20.193.120.50,0,basic,weak,1,1,"80,4520",2,0,0,1,0,1,medium,103,1,Weak Encryption,6.5,6.5,9.0,9,50.5,High,2
CCTV-01048,IP Camera,CP Plus,CP-UVR-0401E1,V15.9.91,2015,11,169.6.234.6,1,basic,none,1,1,"80,554,8080",3,0,1,0,0,0,none,148,4,Default Credentials | Outdated Firmware | No Encryption | Buffer Overflow,9.8,9.05,7.5,30,212.0,Critical,3
CCTV-01049,IP Camera,CP Plus,CP-UVR-0401E1,V18.3.53,2018,8,112.178.106.172,1,basic,weak,1,1,"80,554",2,1,0,1,0,1,low,38,5,Default Credentials | Outdated Firmware | Weak Encryption | Buffer Overflow | Path Traversal,9.8,8.6,7.6,38,181.0,Critical,3
CCTV-01050,IP Camera,CP Plus,CP-USC-TA13L2,V23.9.58,2023,3,191.211.198.219,0,basic,strong,1,1,"80,554,8080",3,0,0,1,1,1,medium,23,0,None,0.0,0.0,0.0,0,9.0,Low,0
CCTV-01051,IP Camera,CP Plus,CP-EAC-T24PL2,V21.0.26,2021,5,42.148.1.11,1,no-auth,weak,1,0,"80,443,554,8080,9000",5,0,0,1,1,0,high,42,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption,9.8,8.68,6.0,24,174.0,Critical,3
CCTV-01052,IP Camera,Hanwha,XNP-6320H,V20.2.2,2020,6,24.101.120.82,0,basic,strong,0,1,"80,443,4520",3,1,1,1,0,1,low,29,1,Outdated Firmware,9.8,9.8,7.0,7,100.0,Critical,3
CCTV-01053,IP Camera,Axis,M3116-LVE,V17.3.1,2017,9,95.142.33.86,1,strong,none,1,1,"80,443",2,1,1,0,0,0,none,11,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,199.0,Critical,3
CCTV-01054,IP Camera,Vivotek,ND9541P,V20.9.87,2020,6,45.70.219.134,1,basic,strong,1,1,"443,8080",2,1,1,0,1,0,medium,6,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,160.0,Critical,3
CCTV-01055,IP Camera,Hikvision,DS-7608NI-I2,V22.9.38,2022,4,12.221.254.239,0,no-auth,none,0,1,"554,8000",2,1,1,1,0,0,high,140,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,149.0,Critical,3
CCTV-01056,IP Camera,Dahua,SD22204UE-GN,V17.8.37,2017,9,35.253.245.102,0,strong,none,1,1,"80,554,8000,37777",4,1,0,1,1,0,low,26,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,134.0,Critical,3
CCTV-01057,IP Camera,Hanwha,PNM-9084RQZ,V19.8.27,2019,7,57.217.221.112,0,basic,none,0,1,"80,443,554,4520",4,0,0,1,0,1,medium,44,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,115.0,Critical,3
CCTV-01058,IP Camera,Axis,F34,V21.8.1,2021,5,158.123.162.145,0,basic,weak,1,1,"80,443,554",3,0,0,1,0,0,low,0,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,99.0,Critical,3
CCTV-01059,IP Camera,Vivotek,FD9389-EHTV,V15.5.79,2015,11,191.148.63.198,0,basic,weak,0,1,"80,443,8080",3,1,0,1,1,0,none,136,4,Outdated Firmware | Weak Encryption | Buffer Overflow | Path Traversal,9.8,8.3,8.25,33,155.0,Critical,3
CCTV-01060,IP Camera,Axis,M2026-LE,V23.6.42,2023,3,88.219.20.15,0,strong,strong,0,1,"443,554",2,0,0,1,1,1,medium,20,0,None,0.0,0.0,0.0,0,9.0,Low,0
CCTV-01061,IP Camera,Hanwha,XRN-2011,V21.0.91,2021,5,14.63.52.188,0,strong,weak,1,1,"80,443,554,4520",4,0,0,1,0,0,medium,36,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,99.0,Critical,3
CCTV-01062,NVR,Dahua,DHI-XVR1B04,V19.1.82,2019,7,20.6.255.164,1,no-auth,strong,1,0,"554,8000",2,1,1,0,1,1,medium,30,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | SQL Injection | Path Traversal,9.8,8.96,5.2,26,223.0,Critical,3
CCTV-01063,IP Camera,Dahua,IPC-HFW1230S,V24.4.22,2024,2,162.188.208.174,0,basic,strong,1,1,"80,443,554,8000,37777",5,0,0,1,1,0,low,70,0,None,0.0,0.0,0.0,0,11.0,Low,0
CCTV-01064,IP Camera,Hanwha,XND-6085V,V16.6.69,2016,10,141.101.137.130,0,no-auth,weak,1,0,"443,554,4520",3,0,0,1,1,0,medium,137,3,Outdated Firmware | Exposed RTSP Stream | Weak Encryption,9.8,8.3,6.33,19,149.0,Critical,3
CCTV-01065,NVR,Dahua,NVR5208-8P,V18.3.84,2018,8,140.148.124.41,0,basic,none,1,1,"80,443,8000",3,1,1,1,1,1,low,117,3,Outdated Firmware | No Encryption | Path Traversal,9.8,8.37,6.0,18,151.0,Critical,3
CCTV-01066,IP Camera,Hanwha,PNF-9010R,V21.9.71,2021,5,112.237.84.188,1,no-auth,strong,1,0,"80,443,554,4520",4,0,1,1,0,0,medium,8,3,Default Credentials | Outdated Firmware | Exposed RTSP Stream,9.8,9.4,5.0,15,169.0,Critical,3
CCTV-01067,IP Camera,Hanwha,XNP-6320H,V15.3.35,2015,11,185.2.123.144,1,no-auth,none,1,0,"443,4520",2,1,0,1,0,0,low,80,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | SQL Injection,9.8,8.9,5.4,27,230.0,Critical,3
CCTV-01068,IP Camera,Hikvision,DS-2CD2143G,V17.5.71,2017,9,185.119.114.193,0,basic,strong,1,1,"443,554",2,1,1,1,1,0,none,16,1,Outdated Firmware,9.8,9.8,7.0,7,114.0,Critical,3
CCTV-01069,IP Camera,Axis,P3719-PLE,V22.5.24,2022,4,77.76.222.216,1,basic,none,1,1,"443,554",2,0,0,1,1,0,high,47,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,151.0,Critical,3
CCTV-01070,IP Camera,Uniview,IPC2328SBR3-DPZ,V23.5.14,2023,3,30.244.155.89,0,strong,strong,1,1,"80,443,554,8000",4,0,0,1,1,1,medium,20,0,None,0.0,0.0,0.0,0,9.0,Low,0
CCTV-01071,IP Camera,Hanwha,XRN-2011,V16.3.88,2016,10,118.85.217.66,0,strong,none,1,1,"80,443",2,1,1,0,1,1,medium,22,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,157.0,Critical,3
CCTV-01072,IP Camera,Hikvision,DS-2CD2085FWD,V20.0.65,2020,6,28.223.252.241,1,strong,none,0,1,"80,443,554,8000,8080",5,1,1,0,1,0,high,60,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,190.0,Critical,3
CCTV-01073,IP Camera,Hikvision,DS-2CD1623G,V17.5.92,2017,9,138.176.46.169,1,no-auth,strong,0,1,"80,443,554,8000,8080",5,0,0,1,1,0,high,135,3,Default Credentials | Outdated Firmware | SQL Injection,9.8,9.47,6.0,18,171.0,Critical,3
CCTV-01074,IP Camera,CP Plus,CP-VAC-D20L2,V15.5.77,2015,11,26.56.169.75,0,basic,weak,0,1,"443,554,9000",3,1,0,1,1,1,low,94,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,120.0,Critical,3
CCTV-01075,IP Camera,Vivotek,IB9389-EHT,V20.4.24,2020,6,133.60.54.83,0,basic,weak,1,1,"554,8080",2,1,1,0,0,1,medium,40,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,130.0,Critical,3
CCTV-01076,IP Camera,Hikvision,DS-7616NI-Q2,V15.9.14,2015,11,35.126.203.146,0,no-auth,none,1,0,"80,443,554,8080",4,1,0,1,0,1,medium,13,4,Outdated Firmware | Exposed RTSP Stream | No Encryption | Path Traversal,9.8,8.42,5.25,21,185.0,Critical,3
CCTV-01077,IP Camera,Hikvision,DS-7608NI-I2,V17.7.55,2017,9,12.90.3.34,1,basic,strong,1,1,"80,443,554,8000,8080",5,0,1,0,0,0,low,14,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,161.0,Critical,3
CCTV-01078,IP Camera,Hanwha,PNF-9010R,V20.8.31,2020,6,12.105.139.105,0,basic,strong,1,1,"80,554,4520",3,1,0,1,0,0,medium,60,2,Outdated Firmware | Path Traversal,9.8,8.8,6.0,12,110.0,Critical,3
CCTV-01079,IP Camera,Uniview,IPC672LR-AF60-B,V19.4.80,2019,7,106.30.51.140,1,no-auth,strong,0,1,"80,443,554,8000",4,0,1,0,0,0,none,80,3,Default Credentials | Outdated Firmware | SQL Injection,9.8,9.47,6.0,18,190.0,Critical,3
CCTV-01080,IP Camera,CP Plus,CP-VAC-D20L2,V15.1.30,2015,11,70.44.245.254,1,no-auth,weak,1,0,"443,9000",2,1,0,1,1,0,medium,31,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | SQL Injection,9.8,8.7,6.0,30,215.0,Critical,3
CCTV-01081,IP Camera,Dahua,IPC-HDBW2831R,V19.7.95,2019,7,78.186.14.204,1,no-auth,none,1,0,"80,443,8000",3,1,1,1,1,0,high,121,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,213.0,Critical,3
CCTV-01082,IP Camera,Uniview,IPC532E-DL-IN,V15.3.58,2015,11,57.232.219.128,1,basic,none,0,1,"80,443,554,8000",4,1,0,1,0,0,low,101,4,Default Credentials | Outdated Firmware | No Encryption | Path Traversal,9.8,8.72,5.75,23,195.0,Critical,3
CCTV-01083,IP Camera,Hikvision,DS-2CD1023G,V17.1.88,2017,9,63.234.50.51,1,no-auth,weak,1,0,"80,443,554,8000,8080",5,0,0,1,0,1,low,139,6,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow | SQL Injection,9.8,8.77,7.0,42,211.0,Critical,3
CCTV-01084,IP Camera,Vivotek,IZ9361-EH,V18.4.5,2018,8,38.36.234.107,1,basic,none,0,1,"80,443,8080",3,1,0,1,1,1,medium,52,4,Default Credentials | Outdated Firmware | No Encryption | Buffer Overflow,9.8,9.05,7.5,30,181.0,Critical,3
CCTV-01085,IP Camera,Hanwha,QNO-8080R,V20.2.80,2020,6,147.198.247.238,0,basic,strong,1,1,"80,443,554,4520",4,0,0,1,1,0,low,99,1,Outdated Firmware,9.8,9.8,7.0,7,87.0,Critical,3
CCTV-01086,IP Camera,Hikvision,DS-2CD1023G,V17.8.99,2017,9,24.196.168.154,0,strong,weak,1,1,"554,8000,8080",3,0,1,0,0,0,medium,29,3,Outdated Firmware | Weak Encryption | Buffer Overflow,9.8,8.47,9.33,28,151.0,Critical,3
CCTV-01087,NVR,Dahua,NVR5208-8P,V15.4.6,2015,11,132.171.229.135,1,no-auth,strong,1,0,"80,443,554,8000,37777",5,1,0,1,0,1,medium,114,3,Default Credentials | Outdated Firmware | Exposed RTSP Stream,9.8,9.4,5.0,15,180.0,Critical,3
CCTV-01088,IP Camera,Vivotek,IZ9361-EH,V19.9.61,2019,7,151.52.4.111,0,no-auth,weak,1,0,"80,443,554",3,1,0,1,1,0,high,85,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | SQL Injection,9.8,8.43,6.25,25,163.0,Critical,3
CCTV-01089,IP Camera,Hikvision,DS-2CD2385G1,V16.5.52,2016,10,165.210.111.125,1,strong,weak,0,1,"443,8000,8080",3,0,0,1,1,1,none,106,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,149.0,Critical,3
CCTV-01090,IP Camera,Vivotek,IZ9361-EH,V15.9.27,2015,11,39.199.113.206,0,no-auth,none,1,0,"80,443,554,8080",4,1,0,1,1,0,high,109,3,Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.63,5.33,16,175.0,Critical,3
CCTV-01091,NVR,Uniview,NVR304-32E-B,V17.1.30,2017,9,97.215.120.175,1,no-auth,none,1,0,"80,554",2,1,0,1,0,1,medium,91,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,204.0,Critical,3
CCTV-01092,IP Camera,Vivotek,ND9541P,V18.1.19,2018,8,57.165.34.162,0,basic,none,1,1,"443,8080",2,0,0,1,0,1,medium,17,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,118.0,Critical,3
CCTV-01093,IP Camera,Uniview,IPC6252SR-X5UG,V21.6.22,2021,5,152.128.162.60,0,strong,weak,1,1,"80,443",2,1,0,1,0,1,low,91,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,102.0,Critical,3
CCTV-01094,IP Camera,Hikvision,DS-7608NI-I2,V17.0.77,2017,9,166.90.55.118,1,no-auth,none,1,0,"80,443,554,8000",4,1,0,1,1,0,none,118,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | Buffer Overflow,9.8,8.96,6.6,33,224.0,Critical,3
CCTV-01095,IP Camera,Axis,M3116-LVE,V17.1.53,2017,9,43.87.87.189,0,strong,none,1,1,"80,443,554",3,1,0,1,0,1,high,75,3,Outdated Firmware | No Encryption | Path Traversal,9.8,8.37,6.0,18,144.0,Critical,3
CCTV-01096,IP Camera,Hanwha,QND-7082R,V15.9.67,2015,11,151.138.79.172,0,no-auth,weak,0,1,"80,443,554",3,1,0,1,1,1,medium,25,3,Outdated Firmware | Weak Encryption | SQL Injection,9.8,8.37,7.33,22,155.0,Critical,3
CCTV-01097,IP Camera,Uniview,IPC2124SR3-PF40,V15.4.31,2015,11,99.98.33.230,0,no-auth,strong,1,0,"80,443,554",3,1,1,1,0,0,none,70,3,Outdated Firmware | Exposed RTSP Stream | SQL Injection,9.8,9.07,5.33,16,170.0,Critical,3
CCTV-01098,IP Camera,Dahua,IPC-HFW5831E,V15.4.81,2015,11,157.89.18.163,1,no-auth,none,0,1,"443,37777",2,1,0,1,1,0,medium,6,4,Default Credentials | Outdated Firmware | No Encryption | SQL Injection,9.8,8.98,6.0,24,215.0,Critical,3
CCTV-01099,NVR,Dahua,NVR4104HS,V18.6.55,2018,8,69.156.64.72,1,no-auth,weak,1,0,"80,443,554",3,1,1,1,1,0,medium,138,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow,9.8,8.76,7.2,36,216.0,Critical,3
CCTV-01100,IP Camera,Uniview,IPC672LR-AX4DUPK,V16.6.54,2016,10,75.19.222.199,0,no-auth,weak,1,0,"443,8000",2,1,1,1,0,0,high,26,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | SQL Injection,9.8,8.43,6.25,25,182.0,Critical,3
CCTV-01101,IP Camera,Hanwha,XRN-2011,V21.2.36,2021,5,153.191.139.226,1,basic,strong,1,1,"443,554",2,1,0,1,1,1,high,147,3,Default Credentials | Outdated Firmware | Path Traversal,9.8,9.13,5.67,17,142.0,Critical,3
CCTV-01102,IP Camera,Axis,M3045-V,V16.6.77,2016,10,97.140.69.141,0,basic,weak,1,1,"443,554",2,1,0,1,1,1,none,51,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,117.0,Critical,3
CCTV-01103,IP Camera,Vivotek,MD8563-EH,V16.4.36,2016,10,76.225.42.21,0,no-auth,weak,1,0,"443,554,8080",3,1,0,1,1,1,high,5,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Path Traversal,9.8,8.17,6.0,24,167.0,Critical,3
CCTV-01104,IP Camera,Hikvision,DS-2CD1023G,V21.4.91,2021,5,179.149.133.145,0,basic,strong,1,1,"443,554,8000,8080",4,1,0,1,1,0,medium,5,1,Outdated Firmware,9.8,9.8,7.0,7,92.0,Critical,3
CCTV-01105,IP Camera,Uniview,IPC672LR-AX4DUPK,V16.3.47,2016,10,21.69.135.231,1,no-auth,weak,1,0,"554,8000",2,0,0,1,1,1,medium,147,6,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow | SQL Injection,9.8,8.77,7.0,42,214.0,Critical,3
CCTV-01106,NVR,Dahua,DHI-NVR4216-16P,V17.7.89,2017,9,106.154.36.162,1,basic,weak,1,1,"80,443,8000,37777",4,0,1,0,0,1,low,125,4,Default Credentials | Outdated Firmware | Weak Encryption | Buffer Overflow,9.8,8.8,8.25,33,186.0,Critical,3
CCTV-01107,IP Camera,Axis,M3116-LVE,V18.4.73,2018,8,166.106.0.195,1,no-auth,none,0,1,"80,443,554",3,1,0,1,0,1,low,36,4,Default Credentials | Outdated Firmware | No Encryption | Path Traversal,9.8,8.72,5.75,23,201.0,Critical,3
